"round","investment","la","lb","lc","ld","le","lf","lg","lh","payoff","n","b","exolinks","star","core","session","group","role","bet","totalearnings","treatment","topinfo1","topinfo2","topinfo3"
66,1,0,0,0,1,0,0,0,0,-33,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",1,0,0
64,0,0,0,0,1,0,0,0,0,22,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",1,0,0
61,1,0,0,0,1,0,0,0,0,27,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",1,0,0
5,2,0,1,0,0,0,0,0,0,16,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,1,0
8,1,0,1,0,0,0,0,0,0,52,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,1,0
13,2,1,0,0,0,0,0,0,0,16,4,66,1,0,0,11,5,"c",200,21,"n4b66EXO",2,1,0
6,2,0,1,0,0,0,0,0,0,16,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,1,0
1,2,1,0,0,0,0,0,0,0,-3,4,66,1,0,0,11,5,"c",200,21,"n4b66EXO",2,1,0
14,1,1,0,0,0,0,0,0,0,27,4,66,1,0,0,11,5,"c",200,21,"n4b66EXO",2,1,0
7,1,0,1,0,0,0,0,0,0,52,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,1,0
9,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,1,0
3,2,0,1,0,0,0,0,0,0,16,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
2,1,0,0,0,1,0,0,0,0,27,4,66,1,0,0,11,5,"c",200,21,"n4b66EXO",2,1,0
11,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
10,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
12,0,0,1,0,0,0,0,0,0,-70,4,66,1,0,0,11,5,"c",200,21,"n4b66EXO",1,0,0
4,2,0,1,0,0,0,0,0,0,16,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
37,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
30,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
34,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
33,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
40,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
28,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
29,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
31,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
36,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
32,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
39,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
38,0,0,0,0,1,0,0,0,0,126,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",4,0,0
35,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
51,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
45,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
43,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
42,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
41,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
44,0,0,0,0,1,0,0,0,0,107,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",3,0,0
48,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
52,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
47,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
54,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
50,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
49,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
46,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",2,0,0
53,0,0,0,0,1,0,0,0,0,22,4,66,1,1,0,11,5,"c",200,21,"n4b66EXO",1,0,0
48,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
52,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
45,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
42,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
47,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
53,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
49,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
54,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
44,3,0,0,0,0,0,0,0,0,210,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",3,0,0
43,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
50,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
51,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
3,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
7,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
13,1,1,0,0,0,0,0,0,0,52,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
2,1,0,1,0,0,0,0,0,0,118,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
12,0,0,1,0,0,0,0,0,0,-70,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
6,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
11,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
4,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
8,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
9,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
10,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
5,1,0,1,0,0,0,0,0,0,52,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
1,2,0,0,0,0,0,0,0,0,42,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
71,0,0,0,0,0,0,0,0,0,198,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
72,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
75,0,0,0,0,0,0,0,0,0,132,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
74,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
68,0,0,0,0,0,0,0,0,0,198,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
73,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
69,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
70,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
14,0,1,0,0,0,0,0,0,0,22,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
20,2,0,0,0,0,0,0,0,0,42,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",3,2,0
22,2,0,0,0,0,0,0,0,0,174,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
19,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
23,2,0,0,0,0,0,0,0,0,174,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
17,1,0,1,0,0,0,0,0,0,52,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
16,1,0,1,0,0,0,0,0,0,52,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
27,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
24,2,0,0,0,0,0,0,0,0,174,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
25,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
18,2,0,0,0,0,0,0,0,0,42,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
26,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
15,1,0,1,0,0,0,0,0,0,52,4,66,1,1,0,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
21,1,0,0,0,0,0,0,0,0,169,4,66,1,0,0,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
39,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
37,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
33,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
35,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
41,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
29,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
34,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
36,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
32,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
30,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
31,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
40,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
38,4,0,0,0,0,0,0,0,0,174,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",4,0,0
28,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
59,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
57,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
55,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
62,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
64,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
61,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
67,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
60,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
56,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,0,0
66,0,0,0,0,0,0,0,0,0,198,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
58,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
65,1,0,0,0,0,0,0,0,0,235,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",1,0,0
63,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,11,5,"d",450,53.0999984741211,"n4b66EXO",2,1,0
22,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
61,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
75,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,10,1,"c",150,28.7000007629395,"n4b66EXO",2,1,0
10,2,0,0,0,0,0,0,0,0,42,4,66,1,0,0,10,1,"d",400,25.7000007629395,"n4b66EXO",2,0,0
46,0,0,0,1,0,0,0,0,0,82,4,66,1,0,0,10,2,"a",250,24.5,"n4b66EXO",2,0,0
74,0,0,0,0,1,0,0,0,0,82,4,66,1,1,0,10,2,"b",200,24.6000003814697,"n4b66EXO",2,0,0
1,3,1,0,0,0,0,0,0,0,30,4,66,1,0,0,10,2,"c",200,28.2999992370605,"n4b66EXO",4,3,2
52,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,10,2,"d",300,46.4000015258789,"n4b66EXO",2,0,0
68,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,3,"a",600,23.1000003814697,"n4b66EXO",2,0,0
20,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,3,"b",200,29.8999996185303,"n4b66EXO",2,0,0
56,2,0,0,0,0,0,0,0,0,240,4,66,1,1,1,10,3,"c",35,61.7000007629395,"n4b66EXO",2,0,0
68,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,3,"d",300,29.7000007629395,"n4b66EXO",2,0,0
17,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
7,1,0,0,0,0,0,0,0,0,103,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
21,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
5,1,0,1,0,0,0,0,0,0,165,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",1,0,0
12,1,0,1,0,0,0,0,0,0,52,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
16,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
6,0,0,1,1,0,0,0,0,0,78,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
19,2,0,0,0,0,0,0,0,0,42,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
3,1,0,0,1,0,0,0,0,0,159,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",1,0,0
13,0,0,0,0,0,0,0,0,0,0,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",4,2,1
14,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
15,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
4,0,0,1,1,0,0,0,0,0,235,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
2,1,0,1,0,0,0,0,0,0,118,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
20,0,0,1,0,0,0,0,0,0,148,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
11,1,0,1,0,0,0,0,0,0,52,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
18,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
1,3,0,0,0,0,0,0,0,0,12,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",3,2,0
8,1,0,1,0,0,0,0,0,0,118,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
9,1,0,1,0,0,0,0,0,0,52,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
23,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
10,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
28,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
40,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
39,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
25,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
38,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
37,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
26,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
36,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
35,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
34,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
27,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
33,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
32,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
31,0,0,1,1,0,0,0,0,0,56,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
30,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
41,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
44,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
29,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
24,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
43,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
45,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
42,0,0,1,0,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
68,2,0,0,1,0,0,0,0,0,16,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
72,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
73,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
75,1,0,0,0,0,0,0,0,0,37,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
71,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
74,2,0,0,0,0,0,0,0,0,42,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
69,0,0,0,1,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
70,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
47,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
50,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
63,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
59,0,0,0,1,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
66,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
57,0,0,0,1,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
49,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
53,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
54,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
64,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
58,0,0,0,1,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
48,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
60,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
55,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
65,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
56,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
51,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
61,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
46,0,0,1,0,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
52,2,0,0,1,0,0,0,0,0,16,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
67,0,0,0,1,0,0,0,0,0,82,4,66,1,0,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,0,0
62,0,0,0,1,0,0,0,0,0,82,4,66,1,1,0,10,1,"a",100,28.6000003814697,"n4b66EXO",2,1,0
64,1,0,0,1,0,0,0,0,0,52,4,66,1,1,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,1,0
49,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
60,2,0,0,1,0,0,0,0,0,16,4,66,1,1,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,1,0
59,0,0,0,1,0,0,0,0,0,148,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
50,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
51,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
53,2,0,0,0,0,0,0,0,0,174,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,1,0
63,1,0,0,1,0,0,0,0,0,52,4,66,1,1,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,1,0
52,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
62,2,0,0,1,0,0,0,0,0,16,4,66,1,1,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,1,0
65,1,0,0,1,0,0,0,0,0,52,4,66,1,1,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,1,0
54,2,0,0,0,0,0,0,0,0,174,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
66,1,0,0,1,0,0,0,0,0,52,4,66,1,1,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,1,0
46,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
67,2,0,0,0,0,0,0,0,0,42,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
47,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
56,2,0,0,0,0,0,0,0,0,108,4,66,1,0,0,10,1,"b",400,43.2999992370605,"n4b66EXO",2,0,0
